,supply fan flow [m^3/h]
2023-08-01 14:40:00.0000000,6348.785543776021
2023-08-01 14:50:00.0000000,6136.852972043747
2023-08-01 15:00:00.0000000,6131.836993101916
2023-08-01 15:10:00.0000000,6010.201921355682
2023-08-01 15:20:00.0000000,5870.350150496546
2023-08-01 15:30:00.0000000,5817.700495918571
2023-08-01 15:40:00.0000000,6005.080153083595
2023-08-01 15:50:00.0000000,5953.6217523249725
2023-08-01 16:00:00.0000000,6186.787540855399
2023-08-01 16:10:00.0000000,6146.872337662663
2023-08-01 16:20:00.0000000,6206.648882107329
2023-08-01 16:30:00.0000000,6176.832921541857
2023-08-01 16:40:00.0000000,6071.323916554894
2023-08-01 16:50:00.0000000,5999.954333195149
2023-08-01 17:00:00.0000000,5801.812168164519
2023-08-01 17:10:00.0000000,5796.506602267491
2023-08-01 17:20:00.0000000,6151.875744848373
2023-08-01 17:30:00.0000000,6111.732539950728
2023-08-01 17:40:00.0000000,6051.018730398102
2023-08-01 17:50:00.0000000,5994.823809747723
2023-08-01 18:00:00.0000000,5865.106584274796
2023-08-01 18:10:00.0000000,5732.454795276533
2023-08-01 18:20:00.0000000,5546.959589198763
2023-08-01 18:30:00.0000000,5412.195579125869
2023-08-01 18:40:00.0000000,5268.151649175074
2023-08-01 18:50:00.0000000,5114.044091144627
2023-08-01 19:00:00.0000000,5035.221801312175
2023-08-01 19:10:00.0000000,3569.0708681286865
2023-08-01 19:20:00.0000000,3364.9522686445407
2023-08-01 19:30:00.0000000,3594.8406869130204
2023-08-01 19:40:00.0000000,3696.123695782783
2023-08-01 19:50:00.0000000,3594.8406869130204
2023-08-01 20:00:00.0000000,3364.9522686445407
2023-08-01 20:10:00.0000000,3262.8195612121935
2023-08-01 20:20:00.0000000,3028.0506650384796
2023-08-01 20:30:00.0000000,3028.0506650384796
2023-08-01 20:40:00.0000000,3028.0506650384796
2023-08-01 20:50:00.0000000,3028.0506650384796
2023-08-01 21:00:00.0000000,3028.0506650384796
2023-08-01 21:10:00.0000000,3028.0506650384796
2023-08-01 21:20:00.0000000,3028.0506650384796
2023-08-01 21:30:00.0000000,3028.0506650384796
2023-08-01 21:40:00.0000000,3028.0506650384796
2023-08-01 21:50:00.0000000,3028.0506650384796
2023-08-01 22:00:00.0000000,3028.0506650384796
2023-08-01 22:10:00.0000000,3028.0506650384796
2023-08-01 22:20:00.0000000,3028.0506650384796
2023-08-01 22:30:00.0000000,3028.0506650384796
2023-08-01 22:40:00.0000000,3028.0506650384796
2023-08-01 22:50:00.0000000,3028.0506650384796
2023-08-01 23:00:00.0000000,3028.0506650384796
2023-08-01 23:10:00.0000000,3028.0506650384796
2023-08-01 23:20:00.0000000,3028.0506650384796
2023-08-01 23:30:00.0000000,3028.0506650384796
2023-08-01 23:40:00.0000000,3028.0506650384796
2023-08-01 23:50:00.0000000,3028.0506650384796
2023-08-02 00:00:00.0000000,3028.0506650384796
2023-08-02 00:10:00.0000000,3028.0506650384796
2023-08-02 00:20:00.0000000,3028.0506650384796
2023-08-02 00:30:00.0000000,3028.0506650384796
2023-08-02 00:40:00.0000000,3028.0506650384796
2023-08-02 00:50:00.0000000,3028.0506650384796
2023-08-02 01:00:00.0000000,3028.0506650384796
2023-08-02 01:10:00.0000000,3028.0506650384796
2023-08-02 01:20:00.0000000,3028.0506650384796
2023-08-02 01:30:00.0000000,3028.0506650384796
2023-08-02 01:40:00.0000000,3028.0506650384796
2023-08-02 01:50:00.0000000,3028.0506650384796
2023-08-02 02:00:00.0000000,3028.0506650384796
2023-08-02 02:10:00.0000000,3028.0506650384796
2023-08-02 02:20:00.0000000,3028.0506650384796
2023-08-02 02:30:00.0000000,3028.0506650384796
2023-08-02 02:40:00.0000000,3028.0506650384796
2023-08-02 02:50:00.0000000,3028.0506650384796
2023-08-02 03:00:00.0000000,3028.0506650384796
2023-08-02 03:10:00.0000000,3028.0506650384796
2023-08-02 03:20:00.0000000,3028.0506650384796
2023-08-02 03:30:00.0000000,3028.0506650384796
2023-08-02 03:40:00.0000000,3028.0506650384796
2023-08-02 03:50:00.0000000,3028.0506650384796
2023-08-02 04:00:00.0000000,3028.0506650384796
2023-08-02 04:10:00.0000000,3028.0506650384796
2023-08-02 04:20:00.0000000,3028.0506650384796
2023-08-02 04:30:00.0000000,3028.0506650384796
2023-08-02 04:40:00.0000000,3028.0506650384796
2023-08-02 04:50:00.0000000,3028.0506650384796
2023-08-02 05:00:00.0000000,3028.0506650384796
2023-08-02 05:10:00.0000000,3028.0506650384796
2023-08-02 05:20:00.0000000,3028.0506650384796
2023-08-02 05:30:00.0000000,3028.0506650384796
2023-08-02 05:40:00.0000000,3028.0506650384796
2023-08-02 05:50:00.0000000,3028.0506650384796
2023-08-02 06:00:00.0000000,3028.0506650384796
2023-08-02 06:10:00.0000000,3281.625606931603
2023-08-02 06:20:00.0000000,3401.331215911883
2023-08-02 06:30:00.0000000,3516.9649441099705
2023-08-02 06:40:00.0000000,3516.9649441099705
2023-08-02 06:50:00.0000000,3516.9649441099705
2023-08-02 07:00:00.0000000,3628.915793231615
2023-08-02 07:10:00.0000000,3721.0135871282378
2023-08-02 07:20:00.0000000,3628.915793231615
2023-08-02 07:30:00.0000000,3827.0001951077556
2023-08-02 07:40:00.0000000,3827.0001951077556
2023-08-02 07:50:00.0000000,3914.4402888001637
2023-08-02 08:00:00.0000000,3922.292740490191
2023-08-02 08:10:00.0000000,3922.292740490191
2023-08-02 08:20:00.0000000,3922.292740490191
2023-08-02 08:30:00.0000000,4015.3245388565724
2023-08-02 08:40:00.0000000,3999.9695020466675
2023-08-02 08:50:00.0000000,3999.9695020466675
2023-08-02 09:00:00.0000000,3999.9695020466675
2023-08-02 09:10:00.0000000,3999.9695020466675
2023-08-02 09:20:00.0000000,3999.9695020466675
2023-08-02 09:30:00.0000000,3984.555292910764
2023-08-02 09:40:00.0000000,4083.7077833783633
2023-08-02 09:50:00.0000000,4083.7077833783633
2023-08-02 10:00:00.0000000,4180.509025800324
2023-08-02 10:10:00.0000000,4180.509025800324
2023-08-02 10:20:00.0000000,4180.509025800324
2023-08-02 10:30:00.0000000,4187.8626150242935
2023-08-02 10:40:00.0000000,4187.8626150242935
2023-08-02 10:50:00.0000000,4282.310318050288
2023-08-02 11:00:00.0000000,4282.310318050288
2023-08-02 11:10:00.0000000,4861.111870841315
2023-08-02 11:20:00.0000000,5083.872454003007
2023-08-02 11:30:00.0000000,5053.5206827487955
2023-08-02 11:40:00.0000000,5468.750923374643
2023-08-02 11:50:00.0000000,6061.179985008608
2023-08-02 12:00:00.0000000,6226.446869270204
2023-08-02 12:10:00.0000000,6285.466377295216
2023-08-02 12:20:00.0000000,6348.785543776021
2023-08-02 12:30:00.0000000,6290.359852235615
2023-08-02 12:40:00.0000000,6295.249217874454
2023-08-02 12:50:00.0000000,6353.629948729358
2023-08-02 13:00:00.0000000,6348.785543776021
2023-08-02 13:10:00.0000000,6411.479106698573
2023-08-02 13:20:00.0000000,6411.479106698573
2023-08-02 13:30:00.0000000,6430.646515375643
2023-08-02 13:40:00.0000000,6372.97134745412
2023-08-02 13:50:00.0000000,6368.141656004516
2023-08-02 14:00:00.0000000,6473.56583625926
2023-08-02 14:10:00.0000000,6348.785543776021
2023-08-02 14:20:00.0000000,6343.937136380714
2023-08-02 14:30:00.0000000,6392.254224102148
2023-08-02 14:40:00.0000000,6449.756962536919
2023-08-02 14:50:00.0000000,6454.525882379161
2023-08-02 15:00:00.0000000,6246.182104768103
2023-08-02 15:10:00.0000000,6141.864541408695
2023-08-02 15:20:00.0000000,5891.278397726201
2023-08-02 15:30:00.0000000,5828.2685417927905
2023-08-02 15:40:00.0000000,5635.012135259903
2023-08-02 15:50:00.0000000,5491.209969759996
2023-08-02 16:00:00.0000000,5429.2240411747625
2023-08-02 16:10:00.0000000,5479.991952270669
2023-08-02 16:20:00.0000000,5667.6791696114215
2023-08-02 16:30:00.0000000,5732.454795276533
2023-08-02 16:40:00.0000000,5535.854545520847
2023-08-02 16:50:00.0000000,5468.750923374643
2023-08-02 17:00:00.0000000,5185.739848508886
2023-08-02 17:10:00.0000000,5047.428426778304
2023-08-02 17:20:00.0000000,4948.93266938603
2023-08-02 17:30:00.0000000,4719.807629382804
2023-08-02 17:40:00.0000000,4948.93266938603
2023-08-02 17:50:00.0000000,5179.803105224447
2023-08-02 18:00:00.0000000,5053.5206827487955
2023-08-02 18:10:00.0000000,4842.085905709845
2023-08-02 18:20:00.0000000,4614.323675042515
2023-08-02 18:30:00.0000000,4367.68044507856
2023-08-02 18:40:00.0000000,4282.310318050288
2023-08-02 18:50:00.0000000,4282.310318050288
2023-08-02 19:00:00.0000000,4367.68044507856
2023-08-02 19:10:00.0000000,2956.0662809549763
2023-08-02 19:20:00.0000000,2956.0662809549763
2023-08-02 19:30:00.0000000,3068.4264860218736
2023-08-02 19:40:00.0000000,3068.4264860218736
2023-08-02 19:50:00.0000000,3068.4264860218736
2023-08-02 20:00:00.0000000,3068.4264860218736
2023-08-02 20:10:00.0000000,3068.4264860218736
2023-08-02 20:20:00.0000000,3068.4264860218736
2023-08-02 20:30:00.0000000,3068.4264860218736
2023-08-02 20:40:00.0000000,3068.4264860218736
2023-08-02 20:50:00.0000000,2935.175075248273
2023-08-02 21:00:00.0000000,3048.3054251633416
2023-08-02 21:10:00.0000000,3048.3054251633416
2023-08-02 21:20:00.0000000,3048.3054251633416
2023-08-02 21:30:00.0000000,3048.3054251633416
2023-08-02 21:40:00.0000000,3048.3054251633416
2023-08-02 21:50:00.0000000,3048.3054251633416
2023-08-02 22:00:00.0000000,3048.3054251633416
2023-08-02 22:10:00.0000000,3048.3054251633416
2023-08-02 22:20:00.0000000,3048.3054251633416
2023-08-02 22:30:00.0000000,3048.3054251633416
2023-08-02 22:40:00.0000000,3048.3054251633416
2023-08-02 22:50:00.0000000,3048.3054251633416
2023-08-02 23:00:00.0000000,3048.3054251633416
2023-08-02 23:10:00.0000000,3048.3054251633416
2023-08-02 23:20:00.0000000,3048.3054251633416
2023-08-02 23:30:00.0000000,3048.3054251633416
2023-08-02 23:40:00.0000000,3048.3054251633416
2023-08-02 23:50:00.0000000,3048.3054251633416
2023-08-03 00:00:00.0000000,3048.3054251633416
2023-08-03 00:10:00.0000000,3048.3054251633416
2023-08-03 00:20:00.0000000,3048.3054251633416
2023-08-03 00:30:00.0000000,3048.3054251633416
2023-08-03 00:40:00.0000000,3048.3054251633416
2023-08-03 00:50:00.0000000,3048.3054251633416
2023-08-03 01:00:00.0000000,3048.3054251633416
2023-08-03 01:10:00.0000000,3048.3054251633416
2023-08-03 01:20:00.0000000,3048.3054251633416
2023-08-03 01:30:00.0000000,3048.3054251633416
2023-08-03 01:40:00.0000000,3048.3054251633416
2023-08-03 01:50:00.0000000,3048.3054251633416
2023-08-03 02:00:00.0000000,3048.3054251633416
2023-08-03 02:10:00.0000000,3914.4402888001637
2023-08-03 02:20:00.0000000,4409.745783539285
2023-08-03 02:30:00.0000000,4942.711502666952
2023-08-03 02:40:00.0000000,5507.993982527859
2023-08-03 02:50:00.0000000,5780.560021709081
2023-08-03 03:00:00.0000000,5775.234932022251
2023-08-03 03:10:00.0000000,5775.234932022251
2023-08-03 03:20:00.0000000,5775.234932022251
2023-08-03 03:30:00.0000000,5775.234932022251
2023-08-03 03:40:00.0000000,5775.234932022251
2023-08-03 03:50:00.0000000,5775.234932022251
2023-08-03 04:00:00.0000000,5775.234932022251
2023-08-03 04:10:00.0000000,5780.560021709081
2023-08-03 04:20:00.0000000,5780.560021709081
2023-08-03 04:30:00.0000000,5780.560021709081
2023-08-03 04:40:00.0000000,5838.81745992215
2023-08-03 04:50:00.0000000,5780.560021709081
2023-08-03 05:00:00.0000000,5780.560021709081
2023-08-03 05:10:00.0000000,3078.437699165063
2023-08-03 05:20:00.0000000,3078.437699165063
2023-08-03 05:30:00.0000000,3078.437699165063
2023-08-03 05:40:00.0000000,3078.437699165063
2023-08-03 05:50:00.0000000,3078.437699165063
2023-08-03 06:00:00.0000000,3078.437699165063
2023-08-03 06:10:00.0000000,3300.324493002089
2023-08-03 06:20:00.0000000,3300.324493002089
2023-08-03 06:30:00.0000000,3300.324493002089
2023-08-03 06:40:00.0000000,3401.331215911883
2023-08-03 06:50:00.0000000,3401.331215911883
2023-08-03 07:00:00.0000000,3516.9649441099705
2023-08-03 07:10:00.0000000,3516.9649441099705
2023-08-03 07:20:00.0000000,3516.9649441099705
2023-08-03 07:30:00.0000000,3516.9649441099705
2023-08-03 07:40:00.0000000,3721.0135871282378
2023-08-03 07:50:00.0000000,3721.0135871282378
2023-08-03 08:00:00.0000000,3721.0135871282378
2023-08-03 08:10:00.0000000,3721.0135871282378
2023-08-03 08:20:00.0000000,3843.046399459039
2023-08-03 08:30:00.0000000,3930.1295029072758
2023-08-03 08:40:00.0000000,3930.1295029072758
2023-08-03 08:50:00.0000000,3843.046399459039
2023-08-03 09:00:00.0000000,3945.756333665635
2023-08-03 09:10:00.0000000,3945.756333665635
2023-08-03 09:20:00.0000000,3945.756333665635
2023-08-03 09:30:00.0000000,3953.5465865704195
2023-08-03 09:40:00.0000000,3961.3215193547167
2023-08-03 09:50:00.0000000,3961.3215193547167
2023-08-03 10:00:00.0000000,4150.964399355577
2023-08-03 10:10:00.0000000,4150.964399355577
2023-08-03 10:20:00.0000000,4150.964399355577
2023-08-03 10:30:00.0000000,4068.6108347917407
2023-08-03 10:40:00.0000000,4150.964399355577
2023-08-03 10:50:00.0000000,4726.322209276497
2023-08-03 11:00:00.0000000,4880.063659768669
2023-08-03 11:10:00.0000000,4880.063659768669
2023-08-03 11:20:00.0000000,4948.93266938603
2023-08-03 11:30:00.0000000,5022.985511960904
2023-08-03 11:40:00.0000000,5656.811118873153
2023-08-03 11:50:00.0000000,6106.6962422705565
2023-08-03 12:00:00.0000000,6156.875398330126
2023-08-03 12:10:00.0000000,6211.604139857546
2023-08-03 12:20:00.0000000,6166.862233389281
2023-08-03 12:30:00.0000000,6201.68935494637
2023-08-03 12:40:00.0000000,6091.561734876534
2023-08-03 12:50:00.0000000,6151.875744848373
2023-08-03 13:00:00.0000000,6216.555757073562
2023-08-03 13:10:00.0000000,6221.503124272759
2023-08-03 13:20:00.0000000,6236.322293698828
2023-08-03 13:30:00.0000000,6241.253992221135
2023-08-03 13:40:00.0000000,6176.832921541857
2023-08-03 13:50:00.0000000,6300.135094238691
2023-08-03 14:00:00.0000000,6176.832921541857
2023-08-03 14:10:00.0000000,6071.323916554894
2023-08-03 14:20:00.0000000,6005.080153083595
2023-08-03 14:30:00.0000000,5870.350150496546
2023-08-03 14:40:00.0000000,6111.732539950728
2023-08-03 14:50:00.0000000,6176.832921541857
2023-08-03 15:00:00.0000000,6010.201921355682
2023-08-03 15:10:00.0000000,5886.05347537585
2023-08-03 15:20:00.0000000,5775.234932022251
2023-08-03 15:30:00.0000000,5716.329535142249
2023-08-03 15:40:00.0000000,5585.65337779253
2023-08-03 15:50:00.0000000,5457.486740879059
2023-08-03 16:00:00.0000000,5446.199261120589
2023-08-03 16:10:00.0000000,5979.406469738169
2023-08-03 16:20:00.0000000,5801.812168164519
2023-08-03 16:30:00.0000000,5662.247751743743
2023-08-03 16:40:00.0000000,5721.709783346987
2023-08-03 16:50:00.0000000,5585.65337779253
2023-08-03 17:00:00.0000000,5656.811118873153
2023-08-03 17:10:00.0000000,5721.709783346987
2023-08-03 17:20:00.0000000,5865.106584274796
2023-08-03 17:30:00.0000000,5999.954333195149
2023-08-03 17:40:00.0000000,6051.018730398102
2023-08-03 17:50:00.0000000,6066.2540711051815
2023-08-03 18:00:00.0000000,5938.097438589699
2023-08-03 18:10:00.0000000,5678.526420180459
2023-08-03 18:20:00.0000000,5607.644240403064
2023-08-03 18:30:00.0000000,5343.539105917341
2023-08-03 18:40:00.0000000,5303.079030509248
2023-08-03 18:50:00.0000000,5138.053837422475
2023-08-03 19:00:00.0000000,4979.92192747206
2023-08-03 19:10:00.0000000,4030.621079608456
2023-08-03 19:20:00.0000000,3851.044429231533
2023-08-03 19:30:00.0000000,3937.950669719256
2023-08-03 19:40:00.0000000,4395.768731450987
2023-08-03 19:50:00.0000000,4310.9548745214815
2023-08-03 20:00:00.0000000,4150.964399355577
2023-08-03 20:10:00.0000000,4053.4576585853783
2023-08-03 20:20:00.0000000,3969.0812220491157
2023-08-03 20:30:00.0000000,3778.4527373296532
2023-08-03 20:40:00.0000000,3687.7896912658725
2023-08-03 20:50:00.0000000,3499.423850158504
2023-08-03 21:00:00.0000000,3401.331215911883
2023-08-03 21:10:00.0000000,3508.2053603770555
2023-08-03 21:20:00.0000000,3874.9394702982972
2023-08-03 21:30:00.0000000,3874.9394702982972
2023-08-03 21:40:00.0000000,3786.5872042980986
2023-08-03 21:50:00.0000000,3696.123695782783
2023-08-03 22:00:00.0000000,3594.8406869130204
2023-08-03 22:10:00.0000000,3594.8406869130204
2023-08-03 22:20:00.0000000,3786.5872042980986
2023-08-03 22:30:00.0000000,3786.5872042980986
2023-08-03 22:40:00.0000000,3696.123695782783
2023-08-03 22:50:00.0000000,3594.8406869130204
2023-08-03 23:00:00.0000000,3490.6202479699828
2023-08-03 23:10:00.0000000,3272.2360942555893
2023-08-03 23:20:00.0000000,3167.1147459205695
2023-08-03 23:30:00.0000000,3028.0506650384796
2023-08-03 23:40:00.0000000,3028.0506650384796
2023-08-03 23:50:00.0000000,3028.0506650384796
2023-08-04 00:00:00.0000000,3167.1147459205695
2023-08-04 00:10:00.0000000,3401.331215911883
2023-08-04 00:20:00.0000000,3401.331215911883
2023-08-04 00:30:00.0000000,3281.625606931603
2023-08-04 00:40:00.0000000,3281.625606931603
2023-08-04 00:50:00.0000000,3167.1147459205695
2023-08-04 01:00:00.0000000,3028.0506650384796
2023-08-04 01:10:00.0000000,3028.0506650384796
2023-08-04 01:20:00.0000000,3028.0506650384796
2023-08-04 01:30:00.0000000,3028.0506650384796
2023-08-04 01:40:00.0000000,3028.0506650384796
2023-08-04 01:50:00.0000000,3028.0506650384796
2023-08-04 02:00:00.0000000,3028.0506650384796
2023-08-04 02:10:00.0000000,4022.9800794763937
2023-08-04 02:20:00.0000000,4547.153758435758
2023-08-04 02:30:00.0000000,5083.872454003007
2023-08-04 02:40:00.0000000,5635.012135259903
2023-08-04 02:50:00.0000000,5906.926085965923
2023-08-04 03:00:00.0000000,5912.1325619099525
2023-08-04 03:10:00.0000000,5912.1325619099525
2023-08-04 03:20:00.0000000,5780.560021709081
2023-08-04 03:30:00.0000000,5775.234932022251
2023-08-04 03:40:00.0000000,5705.554155320876
2023-08-04 03:50:00.0000000,5969.10601307318
2023-08-04 04:00:00.0000000,6161.870683087563
2023-08-04 04:10:00.0000000,6216.555757073562
2023-08-04 04:20:00.0000000,6166.862233389281
2023-08-04 04:30:00.0000000,6051.018730398102
2023-08-04 04:40:00.0000000,5989.689212754444
2023-08-04 04:50:00.0000000,5875.589364476031
2023-08-04 05:00:00.0000000,5865.106584274796
2023-08-04 05:10:00.0000000,3028.0506650384796
2023-08-04 05:20:00.0000000,3028.0506650384796
2023-08-04 05:30:00.0000000,3355.795911961259
2023-08-04 05:40:00.0000000,3243.9044921188183
2023-08-04 05:50:00.0000000,3118.161146849414
2023-08-04 06:00:00.0000000,3007.659504498422
2023-08-04 06:10:00.0000000,3243.9044921188183
2023-08-04 06:20:00.0000000,3243.9044921188183
2023-08-04 06:30:00.0000000,3243.9044921188183
2023-08-04 06:40:00.0000000,3137.8342965748743
2023-08-04 06:50:00.0000000,3560.439480486182
2023-08-04 07:00:00.0000000,3786.5872042980986
2023-08-04 07:10:00.0000000,4083.7077833783633
2023-08-04 07:20:00.0000000,4083.7077833783633
2023-08-04 07:30:00.0000000,3922.292740490191
2023-08-04 07:40:00.0000000,4275.119190450696
2023-08-04 07:50:00.0000000,4667.363658235664
2023-08-04 08:00:00.0000000,4745.8120912518025
2023-08-04 08:10:00.0000000,4745.8120912518025
2023-08-04 08:20:00.0000000,4673.95133540553
2023-08-04 08:30:00.0000000,4700.209714025503
2023-08-04 08:40:00.0000000,4726.322209276497
2023-08-04 08:50:00.0000000,5457.486740879059
2023-08-04 09:00:00.0000000,5558.0424448941
2023-08-04 09:10:00.0000000,5513.577357676525
2023-08-04 09:20:00.0000000,5574.625415380374
2023-08-04 09:30:00.0000000,5429.2240411747625
2023-08-04 09:40:00.0000000,5337.777871825293
2023-08-04 09:50:00.0000000,5530.293661429172
2023-08-04 10:00:00.0000000,5434.888338944063
2023-08-04 10:10:00.0000000,5474.37432310133
2023-08-04 10:20:00.0000000,5451.845922194664
2023-08-04 10:30:00.0000000,5291.462186275796
2023-08-04 10:40:00.0000000,5291.462186275796
2023-08-04 10:50:00.0000000,5314.670482623282
2023-08-04 11:00:00.0000000,5108.024020954788
2023-08-04 11:10:00.0000000,5138.053837422475
2023-08-04 11:20:00.0000000,5485.60382861098
2023-08-04 11:30:00.0000000,5640.469779375341
2023-08-04 11:40:00.0000000,5558.0424448941
2023-08-04 11:50:00.0000000,5496.810393265509
2023-08-04 12:00:00.0000000,5434.888338944063
2023-08-04 12:10:00.0000000,5753.884622580599
2023-08-04 12:20:00.0000000,5635.012135259903
2023-08-04 12:30:00.0000000,5574.625415380374
2023-08-04 12:40:00.0000000,5491.209969759996
2023-08-04 12:50:00.0000000,5485.60382861098
2023-08-04 13:00:00.0000000,5491.209969759996
2023-08-04 13:10:00.0000000,5558.0424448941
2023-08-04 13:20:00.0000000,5552.503782234123
2023-08-04 13:30:00.0000000,5530.293661429172
2023-08-04 13:40:00.0000000,5683.9421134648055
2023-08-04 13:50:00.0000000,5683.9421134648055
2023-08-04 14:00:00.0000000,5678.526420180459
2023-08-04 14:10:00.0000000,5683.9421134648055
2023-08-04 14:20:00.0000000,5640.469779375341
2023-08-04 14:30:00.0000000,5558.0424448941
2023-08-04 14:40:00.0000000,6071.323916554894
2023-08-04 14:50:00.0000000,5938.097438589699
2023-08-04 15:00:00.0000000,5932.913424252583
2023-08-04 15:10:00.0000000,5801.812168164519
2023-08-04 15:20:00.0000000,5705.554155320876
2023-08-04 15:30:00.0000000,5700.158995569165
2023-08-04 15:40:00.0000000,5635.012135259903
2023-08-04 15:50:00.0000000,5463.121735271041
2023-08-04 16:00:00.0000000,5607.644240403064
2023-08-04 16:10:00.0000000,5801.812168164519
2023-08-04 16:20:00.0000000,5917.334781817315
2023-08-04 16:30:00.0000000,5984.549889079206
2023-08-04 16:40:00.0000000,5979.406469738169
2023-08-04 16:50:00.0000000,6111.732539950728
2023-08-04 17:00:00.0000000,6051.018730398102
2023-08-04 17:10:00.0000000,6221.503124272759
2023-08-04 17:20:00.0000000,6136.852972043747
2023-08-04 17:30:00.0000000,6106.6962422705565
2023-08-04 17:40:00.0000000,6051.018730398102
2023-08-04 17:50:00.0000000,5922.532107522612
2023-08-04 18:00:00.0000000,5912.1325619099525
2023-08-04 18:10:00.0000000,5844.084613934247
2023-08-04 18:20:00.0000000,5705.554155320876
2023-08-04 18:30:00.0000000,5635.012135259903
2023-08-04 18:40:00.0000000,5434.888338944063
2023-08-04 18:50:00.0000000,5429.2240411747625
2023-08-04 19:00:00.0000000,5507.993982527859
2023-08-04 19:10:00.0000000,4765.222461547019
2023-08-04 19:20:00.0000000,4614.323675042515
2023-08-04 19:30:00.0000000,4520.0063089309815
2023-08-04 19:40:00.0000000,4367.68044507856
2023-08-04 19:50:00.0000000,4187.8626150242935
2023-08-04 20:00:00.0000000,4015.3245388565724
2023-08-04 20:10:00.0000000,3914.4402888001637
2023-08-04 20:20:00.0000000,3827.0001951077556
2023-08-04 20:30:00.0000000,3737.5148495535423
2023-08-04 20:40:00.0000000,3637.3846925897165
2023-08-04 20:50:00.0000000,4022.9800794763937
2023-08-04 21:00:00.0000000,4113.735471576361
2023-08-04 21:10:00.0000000,4015.3245388565724
2023-08-04 21:20:00.0000000,3914.4402888001637
2023-08-04 21:30:00.0000000,3810.886426845402
2023-08-04 21:40:00.0000000,3704.438951048744
2023-08-04 21:50:00.0000000,3516.9649441099705
2023-08-04 22:00:00.0000000,3401.331215911883
2023-08-04 22:10:00.0000000,3516.9649441099705
2023-08-04 22:20:00.0000000,3843.046399459039
2023-08-04 22:30:00.0000000,3843.046399459039
2023-08-04 22:40:00.0000000,3745.7382207187657
2023-08-04 22:50:00.0000000,3645.833919613746
2023-08-04 23:00:00.0000000,3437.325167978319
2023-08-04 23:10:00.0000000,3328.175845965763
2023-08-04 23:20:00.0000000,3205.7395533492863
2023-08-04 23:30:00.0000000,3205.7395533492863
2023-08-04 23:40:00.0000000,3078.437699165063
2023-08-04 23:50:00.0000000,2945.6391988631003
2023-08-05 00:00:00.0000000,2945.6391988631003
2023-08-05 00:10:00.0000000,3078.437699165063
2023-08-05 00:20:00.0000000,3318.9180306464
2023-08-05 00:30:00.0000000,3318.9180306464
2023-08-05 00:40:00.0000000,3205.7395533492863
2023-08-05 00:50:00.0000000,3205.7395533492863
2023-08-05 01:00:00.0000000,3078.437699165063
2023-08-05 01:10:00.0000000,3078.437699165063
2023-08-05 01:20:00.0000000,2945.6391988631003
2023-08-05 01:30:00.0000000,2945.6391988631003
2023-08-05 01:40:00.0000000,2987.129150197462
2023-08-05 01:50:00.0000000,3224.8784812684594
2023-08-05 02:00:00.0000000,3224.8784812684594
2023-08-05 02:10:00.0000000,4015.3245388565724
2023-08-05 02:20:00.0000000,4520.0063089309815
2023-08-05 02:30:00.0000000,4992.263768948645
2023-08-05 02:40:00.0000000,5535.854545520847
2023-08-05 02:50:00.0000000,5844.084613934247
2023-08-05 03:00:00.0000000,5974.258300394924
2023-08-05 03:10:00.0000000,5917.334781817315
2023-08-05 03:20:00.0000000,5849.34702504085
2023-08-05 03:30:00.0000000,5849.34702504085
2023-08-05 03:40:00.0000000,5979.406469738169
2023-08-05 03:50:00.0000000,6329.370238086788
2023-08-05 04:00:00.0000000,6329.370238086788
2023-08-05 04:10:00.0000000,6329.370238086788
2023-08-05 04:20:00.0000000,6265.855181537941
2023-08-05 04:30:00.0000000,6151.875744848373
2023-08-05 04:40:00.0000000,6096.610850326683
2023-08-05 04:50:00.0000000,5979.406469738169
2023-08-05 05:00:00.0000000,5979.406469738169
2023-08-05 05:10:00.0000000,3560.439480486182
2023-08-05 05:20:00.0000000,3560.439480486182
2023-08-05 05:30:00.0000000,3437.325167978319
2023-08-05 05:40:00.0000000,3215.3232576878213
2023-08-05 05:50:00.0000000,3108.277878536781
2023-08-05 06:00:00.0000000,2987.129150197462
2023-08-05 06:10:00.0000000,3108.277878536781
2023-08-05 06:20:00.0000000,3108.277878536781
2023-08-05 06:30:00.0000000,2997.4119048738617
2023-08-05 06:40:00.0000000,3118.161146849414
2023-08-05 06:50:00.0000000,3118.161146849414
2023-08-05 07:00:00.0000000,3234.405476508551
2023-08-05 07:10:00.0000000,3234.405476508551
2023-08-05 07:20:00.0000000,3118.161146849414
2023-08-05 07:30:00.0000000,3118.161146849414
2023-08-05 07:40:00.0000000,3118.161146849414
2023-08-05 07:50:00.0000000,3118.161146849414
2023-08-05 08:00:00.0000000,3098.3630843851997
2023-08-05 08:10:00.0000000,3098.3630843851997
2023-08-05 08:20:00.0000000,3098.3630843851997
2023-08-05 08:30:00.0000000,3098.3630843851997
2023-08-05 08:40:00.0000000,3328.175845965763
2023-08-05 08:50:00.0000000,3328.175845965763
2023-08-05 09:00:00.0000000,3328.175845965763
2023-08-05 09:10:00.0000000,3078.437699165063
2023-08-05 09:20:00.0000000,3078.437699165063
2023-08-05 09:30:00.0000000,3186.48567372706
2023-08-05 09:40:00.0000000,3078.437699165063
2023-08-05 09:50:00.0000000,3628.915793231615
2023-08-05 10:00:00.0000000,3729.2733451857744
2023-08-05 10:10:00.0000000,3818.9518098340354
