Aflaesningsdato,Energi [kWh],Flow [m3],Afkoeling,Timer [t],Effekt [kWh],Max flow [m3/t],Returloeb,Temp. forskel [K],Temperatur,Kommentar,Status,Info,Modtaget,Aendret
12/25/2021 4:50:00 PM,6893,366.73,,57201,0,0,26.12,13,39.12,,Godkendt,,44555.76709,
12/25/2021 4:49:00 PM,6893,366.73,,57201,0,0,26.14,12.99,39.13,,Godkendt,,44555.76709,
12/25/2021 4:48:00 PM,6893,366.73,,57201,0,0,26.11,13.03,39.14,,Godkendt,,44555.76709,
12/25/2021 4:47:00 PM,6893,366.73,,57201,0,0,26.12,13.04,39.16,,Godkendt,,44555.76709,
12/25/2021 4:46:00 PM,6893,366.73,,57201,0,0,26.12,13.05,39.17,,Godkendt,,44555.76709,
12/25/2021 4:45:00 PM,6893,366.73,,57201,0,0,26.13,13.03,39.16,,Godkendt,,44555.76709,
12/25/2021 4:44:00 PM,6893,366.73,,57201,0,0,26.12,13.04,39.16,,Godkendt,,44555.76709,
12/25/2021 4:43:00 PM,6893,366.73,,57201,0,0,26.12,13.03,39.15,,Godkendt,,44555.76709,
12/25/2021 4:42:00 PM,6893,366.73,,57201,0,0,26.09,13.03,39.12,,Godkendt,,44555.76709,
12/25/2021 4:41:00 PM,6893,366.73,,57201,0,0,26.11,13.01,39.12,,Godkendt,,44555.76709,
12/25/2021 4:40:00 PM,6893,366.73,,57201,0,0,26.13,13,39.13,,Godkendt,,44555.76709,
12/25/2021 4:39:00 PM,6893,366.73,,57201,0,0,26.12,13.02,39.14,,Godkendt,,44555.76709,
12/25/2021 4:38:00 PM,6893,366.73,,57201,0,0,26.11,13.03,39.14,,Godkendt,,44555.76709,
12/25/2021 4:37:00 PM,6893,366.73,,57201,0,0,26.11,13.04,39.15,,Godkendt,,44555.76709,
12/25/2021 4:35:00 PM,6893,366.73,,57201,0,0,26.12,12.97,39.09,,Godkendt,,44555.76709,
12/25/2021 4:34:00 PM,6893,366.73,,57201,0,0,26.11,12.97,39.08,,Godkendt,,44555.76709,
12/25/2021 4:33:00 PM,6893,366.73,,57201,0,0,26.1,13,39.1,,Godkendt,,44555.76709,
12/25/2021 4:32:00 PM,6893,366.73,,57201,0,0,26.1,13.02,39.12,,Godkendt,,44555.76709,
12/25/2021 4:31:00 PM,6893,366.73,,57201,0,0,26.08,13.06,39.14,,Godkendt,,44555.76709,
12/25/2021 4:30:00 PM,6893,366.73,,57201,0,0,26.09,13.05,39.14,,Godkendt,,44555.76709,
12/25/2021 4:29:00 PM,6893,366.73,,57201,0,0,26.11,13.08,39.19,,Godkendt,,44555.76709,
12/25/2021 4:28:00 PM,6893,366.73,,57201,0,0,26.1,13.13,39.23,,Godkendt,,44555.76709,
12/25/2021 4:27:00 PM,6893,366.73,,57201,0,0,26.11,13.13,39.24,,Godkendt,,44555.76709,
12/25/2021 4:26:00 PM,6893,366.73,,57201,0,0,26.09,13.19,39.28,,Godkendt,,44555.76709,
12/25/2021 4:25:00 PM,6893,366.73,,57201,0,0,26.12,13.2,39.32,,Godkendt,,44555.76709,
12/25/2021 4:24:00 PM,6893,366.73,,57201,0,0,26.1,13.24,39.34,,Godkendt,,44555.76709,
12/25/2021 4:23:00 PM,6893,366.73,,57201,0,0,26.11,13.22,39.33,,Godkendt,,44555.76709,
12/25/2021 4:22:00 PM,6893,366.73,,57201,0,0,26.08,13.22,39.3,,Godkendt,,44555.76709,
12/25/2021 4:21:00 PM,6893,366.73,,57201,0,0,26.09,13.18,39.27,,Godkendt,,44555.76709,
12/25/2021 4:20:00 PM,6893,366.73,,57201,0,0,26.09,13.18,39.27,,Godkendt,,44555.76709,
12/25/2021 4:19:00 PM,6893,366.73,,57201,0,0,26.09,13.13,39.22,,Godkendt,,44555.76709,
12/25/2021 4:18:00 PM,6893,366.73,,57201,0,0,26.07,13.14,39.21,,Godkendt,,44555.76709,
12/25/2021 4:17:00 PM,6893,366.73,,57201,0,0,26.06,13.13,39.19,,Godkendt,,44555.76709,
12/25/2021 4:16:00 PM,6893,366.73,,57201,0,0,26.07,13.13,39.2,,Godkendt,,44555.76709,
12/25/2021 4:15:00 PM,6893,366.73,,57201,0,0,26.06,13.16,39.22,,Godkendt,,44555.76709,
12/25/2021 4:14:00 PM,6893,366.73,,57201,0,0,26.07,13.2,39.27,,Godkendt,,44555.76709,
12/25/2021 4:13:00 PM,6893,366.73,,57201,0,0,26.05,13.25,39.3,,Godkendt,,44555.76709,
12/25/2021 4:12:00 PM,6893,366.73,,57201,0,0,26.07,13.27,39.34,,Godkendt,,44555.76709,
12/25/2021 4:11:00 PM,6893,366.73,,57201,0,0,26.07,13.29,39.36,,Godkendt,,44555.76709,
12/25/2021 4:10:00 PM,6893,366.73,,57201,0,0,26.07,13.3,39.37,,Godkendt,,44555.76709,
12/25/2021 4:09:00 PM,6893,366.73,,57201,0,0,26.04,13.34,39.38,,Godkendt,,44555.76709,
12/25/2021 4:08:00 PM,6893,366.73,,57201,0,0,26.06,13.33,39.39,,Godkendt,,44555.76709,
12/25/2021 4:07:00 PM,6893,366.73,,57201,0,0,26.05,13.37,39.42,,Godkendt,,44555.76709,
12/25/2021 4:06:00 PM,6893,366.73,,57201,0,0,26.05,13.39,39.44,,Godkendt,,44555.76709,
12/25/2021 4:05:00 PM,6893,366.73,,57201,0,0,26.04,13.41,39.45,,Godkendt,,44555.76709,
12/25/2021 4:04:00 PM,6893,366.73,,57201,0,0,26.05,13.38,39.43,,Godkendt,,44555.76709,
12/25/2021 4:03:00 PM,6893,366.73,,57201,0,0,26.03,13.39,39.42,,Godkendt,,44555.76709,
12/25/2021 4:02:00 PM,6893,366.73,,57201,0,0,26,13.35,39.35,,Godkendt,,44555.76709,
12/25/2021 4:01:00 PM,6893,366.73,,57201,0,0,26.02,13.32,39.34,,Godkendt,,44555.76709,
12/25/2021 4:00:00 PM,6893,366.73,,57201,0,0,26,13.34,39.34,,Godkendt,,44555.76709,
12/25/2021 3:59:00 PM,6893,366.73,,57201,0,0,26,13.36,39.36,,Godkendt,,44555.76709,
12/25/2021 3:58:00 PM,6893,366.73,,57201,0,0,25.98,13.4,39.38,,Godkendt,,44555.76709,
12/25/2021 3:57:00 PM,6893,366.73,,57201,0,0,25.97,13.41,39.38,,Godkendt,,44555.76709,
12/25/2021 3:56:00 PM,6893,366.73,,57201,0,0,25.96,13.46,39.42,,Godkendt,,44555.76709,
12/25/2021 3:55:00 PM,6893,366.73,,57201,0,0,25.96,13.46,39.42,,Godkendt,,44555.76709,
12/25/2021 3:54:00 PM,6893,366.73,,57201,0,0,25.97,13.51,39.48,,Godkendt,,44555.76709,
12/25/2021 3:53:00 PM,6893,366.73,,57201,0,0,25.94,13.59,39.53,,Godkendt,,44555.76709,
12/25/2021 3:52:00 PM,6893,366.73,,57201,0,0,25.96,13.63,39.59,,Godkendt,,44555.76709,
12/25/2021 3:51:00 PM,6893,366.73,,57201,0,0,25.93,13.71,39.64,,Godkendt,,44555.76709,
12/25/2021 3:50:00 PM,6893,366.73,,57200,0,0,25.94,13.72,39.66,,Godkendt,,44555.76709,
12/25/2021 3:49:00 PM,6893,366.73,,57200,0,0,25.93,13.73,39.66,,Godkendt,,44555.76709,
12/25/2021 3:48:00 PM,6893,366.73,,57200,0,0,25.92,13.75,39.67,,Godkendt,,44555.76709,
12/25/2021 3:47:00 PM,6893,366.73,,57200,0,0,25.91,13.73,39.64,,Godkendt,,44555.76709,
12/25/2021 3:46:00 PM,6893,366.73,,57200,0,0,25.91,13.69,39.6,,Godkendt,,44555.76709,
12/25/2021 3:45:00 PM,6893,366.73,,57200,0,0,25.9,13.67,39.57,,Godkendt,,44555.76709,
12/25/2021 3:44:00 PM,6893,366.73,,57200,0,0,25.92,13.59,39.51,,Godkendt,,44555.76709,
12/25/2021 3:43:00 PM,6893,366.73,,57200,0,0,25.92,13.57,39.49,,Godkendt,,44555.76709,
12/25/2021 3:42:00 PM,6893,366.73,,57200,0,0,25.89,13.56,39.45,,Godkendt,,44555.76709,
12/25/2021 3:41:00 PM,6893,366.73,,57200,0,0,25.9,13.59,39.49,,Godkendt,,44555.76709,
12/25/2021 3:40:00 PM,6893,366.73,,57200,0,0,25.9,13.62,39.52,,Godkendt,,44555.76709,
12/25/2021 3:39:00 PM,6893,366.73,,57200,0,0,25.92,13.62,39.54,,Godkendt,,44555.76709,
12/25/2021 3:38:00 PM,6893,366.73,,57200,0,0,25.9,13.69,39.59,,Godkendt,,44555.76709,
12/25/2021 3:37:00 PM,6893,366.73,,57200,0,0,25.89,13.74,39.63,,Godkendt,,44555.76709,
12/25/2021 3:36:00 PM,6893,366.73,,57200,0,0,25.87,13.8,39.67,,Godkendt,,44555.76709,
12/25/2021 3:35:00 PM,6893,366.73,,57200,0,0,25.87,13.83,39.7,,Godkendt,,44555.76709,
12/25/2021 3:34:00 PM,6893,366.73,,57200,0,0,25.85,13.91,39.76,,Godkendt,,44555.76709,
12/25/2021 3:33:00 PM,6893,366.73,,57200,0,0,25.84,13.93,39.77,,Godkendt,,44555.76709,
12/25/2021 3:32:00 PM,6893,366.73,,57200,0,0,25.85,13.96,39.81,,Godkendt,,44555.76709,
12/25/2021 3:31:00 PM,6893,366.73,,57200,0,0,25.85,13.99,39.84,,Godkendt,,44555.76709,
12/25/2021 3:30:00 PM,6893,366.73,,57200,0,0,25.86,14.01,39.87,,Godkendt,,44555.76709,
12/25/2021 3:29:00 PM,6893,366.73,,57200,0,0,25.83,14.02,39.85,,Godkendt,,44555.76709,
12/25/2021 3:28:00 PM,6893,366.73,,57200,0,0,25.84,13.97,39.81,,Godkendt,,44555.76709,
12/25/2021 3:27:00 PM,6893,366.73,,57200,0,0,25.81,13.93,39.74,,Godkendt,,44555.76709,
12/25/2021 3:26:00 PM,6893,366.73,,57200,0,0,25.82,13.84,39.66,,Godkendt,,44555.76709,
12/25/2021 3:25:00 PM,6893,366.73,,57200,0,0,25.81,13.79,39.6,,Godkendt,,44555.76709,
12/25/2021 3:24:00 PM,6893,366.73,,57200,0,0,25.82,13.75,39.57,,Godkendt,,44555.76709,
12/25/2021 3:23:00 PM,6893,366.73,,57200,0,0,25.82,13.75,39.57,,Godkendt,,44555.76709,
12/25/2021 3:22:00 PM,6893,366.73,,57200,0,0,25.81,13.78,39.59,,Godkendt,,44555.76709,
12/25/2021 3:21:00 PM,6893,366.73,,57200,0,0,25.81,13.83,39.64,,Godkendt,,44555.76709,
12/25/2021 3:20:00 PM,6893,366.73,,57200,0,0,25.8,13.87,39.67,,Godkendt,,44555.76709,
12/25/2021 3:19:00 PM,6893,366.73,,57200,0,0,25.81,13.91,39.72,,Godkendt,,44555.76709,
12/25/2021 3:18:00 PM,6893,366.73,,57200,0,0,25.79,13.99,39.78,,Godkendt,,44555.76709,
12/25/2021 3:17:00 PM,6893,366.73,,57200,0,0,25.78,14.03,39.81,,Godkendt,,44555.76709,
12/25/2021 3:16:00 PM,6893,366.73,,57200,0,0,25.77,14.07,39.84,,Godkendt,,44555.76709,
12/25/2021 3:15:00 PM,6893,366.73,,57200,0,0,25.77,14.1,39.87,,Godkendt,,44555.76709,
12/25/2021 3:14:00 PM,6893,366.73,,57200,0,0,25.76,14.19,39.95,,Godkendt,,44555.76709,
12/25/2021 3:13:00 PM,6893,366.73,,57200,0,0,25.74,14.27,40.01,,Godkendt,,44555.76709,
12/25/2021 3:12:00 PM,6893,366.73,,57200,0,0,25.75,14.34,40.09,,Godkendt,,44555.76709,
12/25/2021 3:11:00 PM,6893,366.73,,57200,0,0,25.74,14.38,40.12,,Godkendt,,44555.76709,
12/25/2021 3:10:00 PM,6893,366.73,,57200,0,0,25.74,14.39,40.13,,Godkendt,,44555.76709,
12/25/2021 3:09:00 PM,6893,366.73,,57200,0,0,25.73,14.37,40.1,,Godkendt,,44555.76709,
12/25/2021 3:08:00 PM,6893,366.73,,57200,0,0,25.73,14.35,40.08,,Godkendt,,44555.76709,
12/25/2021 3:07:00 PM,6893,366.73,,57200,0,0,25.72,14.34,40.06,,Godkendt,,44555.76709,
12/25/2021 3:06:00 PM,6893,366.73,,57200,0,0,25.7,14.33,40.03,,Godkendt,,44555.76709,
12/25/2021 3:05:00 PM,6893,366.73,,57200,0,0,25.7,14.31,40.01,,Godkendt,,44555.76709,
12/25/2021 3:04:00 PM,6893,366.73,,57200,0,0,25.7,14.26,39.96,,Godkendt,,44555.76709,
12/25/2021 3:03:00 PM,6893,366.73,,57200,0,0,25.7,14.22,39.92,,Godkendt,,44555.76709,
12/25/2021 3:02:00 PM,6893,366.73,,57200,0,0,25.7,14.19,39.89,,Godkendt,,44555.76709,
12/25/2021 3:01:00 PM,6893,366.73,,57200,0,0,25.7,14.21,39.91,,Godkendt,,44555.76709,
12/25/2021 3:00:00 PM,6893,366.73,,57200,0,0,25.68,14.24,39.92,,Godkendt,,44555.76709,
12/25/2021 2:59:00 PM,6893,366.73,,57200,0,0,25.7,14.25,39.95,,Godkendt,,44555.76709,
12/25/2021 2:58:00 PM,6893,366.73,,57200,0,0,25.68,14.33,40.01,,Godkendt,,44555.76709,
12/25/2021 2:57:00 PM,6893,366.73,,57200,0,0,25.7,14.39,40.09,,Godkendt,,44555.76709,
12/25/2021 2:56:00 PM,6893,366.73,,57200,0,0,25.68,14.5,40.18,,Godkendt,,44555.76709,
12/25/2021 2:55:00 PM,6893,366.73,,57200,0,0,25.67,14.59,40.26,,Godkendt,,44555.76709,
12/25/2021 2:54:00 PM,6893,366.73,,57200,0,0,25.66,14.65,40.31,,Godkendt,,44555.76709,
12/25/2021 2:53:00 PM,6893,366.73,,57200,0,0,25.65,14.66,40.31,,Godkendt,,44555.76709,
12/25/2021 2:52:00 PM,6893,366.73,,57200,0,0,25.64,14.64,40.28,,Godkendt,,44555.76709,
12/25/2021 2:51:00 PM,6893,366.73,,57200,0,0,25.65,14.62,40.27,,Godkendt,,44555.76709,
12/25/2021 2:50:00 PM,6893,366.73,,57199,0,0,25.66,14.56,40.22,,Godkendt,,44555.76709,
12/25/2021 2:49:00 PM,6893,366.73,,57199,0,0,25.64,14.5,40.14,,Godkendt,,44555.76709,
12/25/2021 2:48:00 PM,6893,366.73,,57199,0,0,25.64,14.42,40.06,,Godkendt,,44555.76709,
12/25/2021 2:47:00 PM,6893,366.73,,57199,0,0,25.64,14.34,39.98,,Godkendt,,44555.76709,
12/25/2021 2:46:00 PM,6893,366.73,,57199,0,0,25.66,14.28,39.94,,Godkendt,,44555.76709,
12/25/2021 2:45:00 PM,6893,366.73,,57199,0,0,25.64,14.3,39.94,,Godkendt,,44555.76709,
12/25/2021 2:44:00 PM,6893,366.73,,57199,0,0,25.63,14.33,39.96,,Godkendt,,44555.76709,
12/25/2021 2:43:00 PM,6893,366.73,,57199,0,0,25.64,14.35,39.99,,Godkendt,,44555.76709,
12/25/2021 2:42:00 PM,6893,366.73,,57199,0,0,25.63,14.41,40.04,,Godkendt,,44555.76709,
12/25/2021 2:41:00 PM,6893,366.73,,57199,0,0,25.63,14.46,40.09,,Godkendt,,44555.76709,
12/25/2021 2:40:00 PM,6893,366.73,,57199,0,0,25.6,14.53,40.13,,Godkendt,,44555.76709,
12/25/2021 2:39:00 PM,6893,366.73,,57199,0,0,25.6,14.59,40.19,,Godkendt,,44555.76709,
12/25/2021 2:38:00 PM,6893,366.73,,57199,0,0,25.6,14.66,40.26,,Godkendt,,44555.76709,
12/25/2021 2:37:00 PM,6893,366.73,,57199,0,0,25.62,14.7,40.32,,Godkendt,,44555.76709,
12/25/2021 2:36:00 PM,6893,366.73,,57199,0,0,25.62,14.75,40.37,,Godkendt,,44555.76709,
12/25/2021 2:35:00 PM,6893,366.73,,57199,0,0,25.62,14.78,40.4,,Godkendt,,44555.76709,
12/25/2021 2:34:00 PM,6893,366.73,,57199,0,0,25.63,14.78,40.41,,Godkendt,,44555.76709,
12/25/2021 2:33:00 PM,6893,366.73,,57199,0,0,25.62,14.79,40.41,,Godkendt,,44555.76709,
12/25/2021 2:32:00 PM,6893,366.73,,57199,0,0,25.65,14.74,40.39,,Godkendt,,44555.76709,
12/25/2021 2:31:00 PM,6893,366.73,,57199,0,0,25.63,14.75,40.38,,Godkendt,,44555.76709,
12/25/2021 2:30:00 PM,6893,366.73,,57199,0,0,25.62,14.75,40.37,,Godkendt,,44555.76709,
12/25/2021 2:29:00 PM,6893,366.73,,57199,0,0,25.62,14.75,40.37,,Godkendt,,44555.76709,
12/25/2021 2:28:00 PM,6893,366.73,,57199,0,0,25.6,14.72,40.32,,Godkendt,,44555.76709,
12/25/2021 2:27:00 PM,6893,366.73,,57199,0,0,25.6,14.67,40.27,,Godkendt,,44555.76709,
12/25/2021 2:26:00 PM,6893,366.73,,57199,0,0,25.57,14.65,40.22,,Godkendt,,44555.76709,
12/25/2021 2:25:00 PM,6893,366.73,,57199,0,0,25.59,14.6,40.19,,Godkendt,,44555.76709,
12/25/2021 2:24:00 PM,6893,366.73,,57199,0,0,25.59,14.59,40.18,,Godkendt,,44555.76709,
12/25/2021 2:23:00 PM,6893,366.73,,57199,0,0,25.6,14.61,40.21,,Godkendt,,44555.76709,
12/25/2021 2:22:00 PM,6893,366.73,,57199,0,0,25.59,14.68,40.27,,Godkendt,,44555.76709,
12/25/2021 2:21:00 PM,6893,366.73,,57199,0,0,25.58,14.75,40.33,,Godkendt,,44555.76709,
12/25/2021 2:20:00 PM,6893,366.73,,57199,0,0,25.58,14.78,40.36,,Godkendt,,44555.76709,
12/25/2021 2:19:00 PM,6893,366.73,,57199,0,0,25.56,14.84,40.4,,Godkendt,,44555.76709,
12/25/2021 2:18:00 PM,6893,366.73,,57199,0,0,25.6,14.85,40.45,,Godkendt,,44555.76709,
12/25/2021 2:17:00 PM,6893,366.73,,57199,0,0,25.56,14.93,40.49,,Godkendt,,44555.76709,
12/25/2021 2:16:00 PM,6893,366.73,,57199,0,0,25.57,14.95,40.52,,Godkendt,,44555.76709,
12/25/2021 2:15:00 PM,6893,366.73,,57199,0,0,25.56,14.96,40.52,,Godkendt,,44555.76709,
12/25/2021 2:14:00 PM,6893,366.73,,57199,0,0,25.59,14.95,40.54,,Godkendt,,44555.76709,
12/25/2021 2:13:00 PM,6893,366.73,,57199,0,0,25.59,14.94,40.53,,Godkendt,,44555.76709,
12/25/2021 2:12:00 PM,6893,366.73,,57199,0,0,25.57,14.91,40.48,,Godkendt,,44555.76709,
12/25/2021 2:11:00 PM,6893,366.73,,57199,0,0,25.57,14.9,40.47,,Godkendt,,44555.76709,
12/25/2021 2:10:00 PM,6893,366.73,,57199,0,0,25.56,14.85,40.41,,Godkendt,,44555.76709,
12/25/2021 2:09:00 PM,6893,366.73,,57199,0,0,25.59,14.78,40.37,,Godkendt,,44555.76709,
12/25/2021 2:08:00 PM,6893,366.73,,57199,0,0,25.56,14.74,40.3,,Godkendt,,44555.76709,
12/25/2021 2:07:00 PM,6893,366.73,,57199,0,0,25.59,14.66,40.25,,Godkendt,,44555.76709,
12/25/2021 2:06:00 PM,6893,366.73,,57199,0,0,25.56,14.69,40.25,,Godkendt,,44555.76709,
12/25/2021 2:05:00 PM,6893,366.73,,57199,0,0,25.57,14.71,40.28,,Godkendt,,44555.76709,
12/25/2021 2:04:00 PM,6893,366.73,,57199,0,0,25.56,14.79,40.35,,Godkendt,,44555.76709,
12/25/2021 2:03:00 PM,6893,366.73,,57199,0,0,25.56,14.81,40.37,,Godkendt,,44555.76709,
12/25/2021 2:02:00 PM,6893,366.73,,57199,0,0,25.57,14.88,40.45,,Godkendt,,44555.76709,
12/25/2021 2:01:00 PM,6893,366.73,,57199,0,0,25.57,14.93,40.5,,Godkendt,,44555.76709,
12/25/2021 2:00:00 PM,6893,366.73,,57199,0,0,25.59,14.96,40.55,,Godkendt,,44555.76709,
12/25/2021 1:59:00 PM,6893,366.73,,57199,0,0,25.56,14.99,40.55,,Godkendt,,44555.76709,
12/25/2021 1:58:00 PM,6893,366.73,,57199,0,0,25.56,14.99,40.55,,Godkendt,,44555.76709,
12/25/2021 1:57:00 PM,6893,366.73,,57199,0,0,25.55,15.01,40.56,,Godkendt,,44555.57049,
12/25/2021 1:55:00 PM,6893,366.73,,57199,0,0,25.56,14.99,40.55,,Godkendt,,44555.57049,
12/25/2021 1:54:00 PM,6893,366.73,,57199,0,0,25.56,14.99,40.55,,Godkendt,,44555.57049,
12/25/2021 1:53:00 PM,6893,366.73,,57199,0,0,25.54,15.03,40.57,,Godkendt,,44555.57049,
12/25/2021 1:52:00 PM,6893,366.73,,57199,0,0,25.56,15.03,40.59,,Godkendt,,44555.57049,
12/25/2021 1:51:00 PM,6893,366.73,,57199,0,0,25.55,15.03,40.58,,Godkendt,,44555.57049,
12/25/2021 1:50:00 PM,6893,366.73,,57198,0,0,25.56,14.97,40.53,,Godkendt,,44555.57049,
12/25/2021 1:49:00 PM,6893,366.73,,57198,0,0,25.56,14.93,40.49,,Godkendt,,44555.57049,
12/25/2021 1:48:00 PM,6893,366.73,,57198,0,0,25.54,14.92,40.46,,Godkendt,,44555.57049,
12/25/2021 1:47:00 PM,6893,366.73,,57198,0,0,25.56,14.91,40.47,,Godkendt,,44555.57049,
12/25/2021 1:46:00 PM,6893,366.73,,57198,0,0,25.54,14.97,40.51,,Godkendt,,44555.57049,
12/25/2021 1:45:00 PM,6893,366.73,,57198,0,0,25.56,15,40.56,,Godkendt,,44555.57049,
12/25/2021 1:44:00 PM,6893,366.73,,57198,0,0,25.53,15.08,40.61,,Godkendt,,44555.57049,
12/25/2021 1:43:00 PM,6893,366.73,,57198,0,0,25.54,15.12,40.66,,Godkendt,,44555.57049,
12/25/2021 1:42:00 PM,6893,366.73,,57198,0,0,25.52,15.18,40.7,,Godkendt,,44555.57049,
12/25/2021 1:41:00 PM,6893,366.73,,57198,0,0,25.52,15.18,40.7,,Godkendt,,44555.57049,
12/25/2021 1:40:00 PM,6893,366.73,,57198,0,0,25.56,15.17,40.73,,Godkendt,,44555.57049,
12/25/2021 1:39:00 PM,6893,366.73,,57198,0,0,25.53,15.19,40.72,,Godkendt,,44555.57049,
12/25/2021 1:38:00 PM,6893,366.73,,57198,0,0,25.56,15.19,40.75,,Godkendt,,44555.57049,
12/25/2021 1:37:00 PM,6893,366.73,,57198,0,0,25.53,15.23,40.76,,Godkendt,,44555.57049,
12/25/2021 1:36:00 PM,6893,366.73,,57198,0,0,25.56,15.21,40.77,,Godkendt,,44555.57049,
12/25/2021 1:35:00 PM,6893,366.73,,57198,0,0,25.56,15.21,40.77,,Godkendt,,44555.57049,
12/25/2021 1:34:00 PM,6893,366.73,,57198,0,0,25.59,15.22,40.81,,Godkendt,,44555.57049,
12/25/2021 1:33:00 PM,6893,366.73,,57198,0,0,25.54,15.31,40.85,,Godkendt,,44555.57049,
12/25/2021 1:32:00 PM,6893,366.73,,57198,0,0,25.52,15.34,40.86,,Godkendt,,44555.57049,
12/25/2021 1:31:00 PM,6893,366.73,,57198,0,0,25.54,15.33,40.87,,Godkendt,,44555.57049,
12/25/2021 1:30:00 PM,6893,366.73,,57198,0,0,25.57,15.35,40.92,,Godkendt,,44555.57049,
12/25/2021 1:29:00 PM,6893,366.73,,57198,0,0,25.56,15.36,40.92,,Godkendt,,44555.57049,
12/25/2021 1:28:00 PM,6893,366.73,,57198,0,0,25.56,15.33,40.89,,Godkendt,,44555.57049,
12/25/2021 1:27:00 PM,6893,366.73,,57198,0,0,25.55,15.3,40.85,,Godkendt,,44555.57049,
12/25/2021 1:26:00 PM,6893,366.73,,57198,0,0,25.58,15.23,40.81,,Godkendt,,44555.57049,
12/25/2021 1:25:00 PM,6893,366.73,,57198,0,0,25.56,15.25,40.81,,Godkendt,,44555.57049,
12/25/2021 1:23:00 PM,6893,366.73,,57198,0,0,25.56,15.26,40.82,,Godkendt,,44555.54815,
12/25/2021 1:21:00 PM,6893,366.73,,57198,0,0,25.58,15.29,40.87,,Godkendt,,44555.54815,
12/25/2021 1:19:00 PM,6893,366.73,,57198,0,0,25.57,15.32,40.89,,Godkendt,,44555.54815,
12/25/2021 1:17:00 PM,6893,366.73,,57198,0,0,25.59,15.37,40.96,,Godkendt,,44555.54815,
12/25/2021 1:15:00 PM,6893,366.73,,57198,0,0,25.59,15.49,41.08,,Godkendt,,44555.54815,
12/25/2021 1:14:00 PM,6893,366.73,,57198,0,0,25.58,15.54,41.12,,Godkendt,,44555.54815,
12/25/2021 1:13:00 PM,6893,366.73,,57198,0,0,25.59,15.53,41.12,,Godkendt,,44555.54815,
12/25/2021 1:12:00 PM,6893,366.73,,57198,0,0,25.57,15.54,41.11,,Godkendt,,44555.54815,
12/25/2021 1:11:00 PM,6893,366.73,,57198,0,0,25.57,15.49,41.06,,Godkendt,,44555.54815,
12/25/2021 1:10:00 PM,6893,366.73,,57198,0,0,25.57,15.49,41.06,,Godkendt,,44555.54815,
12/25/2021 1:09:00 PM,6893,366.73,,57198,0,0,25.59,15.47,41.06,,Godkendt,,44555.54815,
12/25/2021 1:08:00 PM,6893,366.73,,57198,0,0,25.59,15.48,41.07,,Godkendt,,44555.54815,
12/25/2021 1:07:00 PM,6893,366.73,,57198,0,0,25.59,15.47,41.06,,Godkendt,,44555.54815,
12/25/2021 1:06:00 PM,6893,366.73,,57198,0,0,25.6,15.44,41.04,,Godkendt,,44555.54815,
12/25/2021 1:05:00 PM,6893,366.73,,57198,0,0,25.59,15.47,41.06,,Godkendt,,44555.54815,
12/25/2021 1:04:00 PM,6893,366.73,,57198,0,0,25.59,15.53,41.12,,Godkendt,,44555.54815,
12/25/2021 1:03:00 PM,6893,366.73,,57198,0,0,25.6,15.61,41.21,,Godkendt,,44555.54815,
12/25/2021 1:02:00 PM,6893,366.73,,57198,0,0,25.6,15.69,41.29,,Godkendt,,44555.54815,
12/25/2021 1:01:00 PM,6893,366.73,,57198,0,0,25.59,15.73,41.32,,Godkendt,,44555.54815,
12/25/2021 1:00:00 PM,6893,366.73,,57198,0,0,25.6,15.75,41.35,,Godkendt,,44555.54815,
12/25/2021 12:59:00 PM,6893,366.73,,57198,0,0,25.57,15.8,41.37,,Godkendt,,44555.54815,
12/25/2021 12:58:00 PM,6893,366.73,,57198,0,0,25.62,15.75,41.37,,Godkendt,,44555.54815,
12/25/2021 12:57:00 PM,6893,366.73,,57198,0,0,25.6,15.76,41.36,,Godkendt,,44555.54815,
12/25/2021 12:56:00 PM,6893,366.73,,57198,0,0,25.63,15.71,41.34,,Godkendt,,44555.54815,
12/25/2021 12:55:00 PM,6893,366.73,,57198,0,0,25.61,15.73,41.34,,Godkendt,,44555.54815,
12/25/2021 12:54:00 PM,6893,366.73,,57198,0,0,25.63,15.7,41.33,,Godkendt,,44555.54815,
12/25/2021 12:53:00 PM,6893,366.73,,57198,0,0,25.6,15.7,41.3,,Godkendt,,44555.54815,
12/25/2021 12:52:00 PM,6893,366.73,,57198,0,0,25.62,15.68,41.3,,Godkendt,,44555.54815,
12/25/2021 12:50:00 PM,6893,366.73,,57197,0,0,25.62,15.74,41.36,,Godkendt,,44555.54815,
12/25/2021 12:48:00 PM,6893,366.73,,57197,0,0,25.64,15.83,41.47,,Godkendt,,44555.54815,
12/25/2021 12:47:00 PM,6893,366.73,,57197,0,0,25.66,15.88,41.54,,Godkendt,,44555.54815,
12/25/2021 12:45:00 PM,6893,366.73,,57197,0,0,25.62,16.08,41.7,,Godkendt,,44555.54815,
12/25/2021 12:44:00 PM,6893,366.73,,57197,0,0,25.59,16.12,41.71,,Godkendt,,44555.54815,
12/25/2021 12:43:00 PM,6893,366.73,,57197,0,0,25.63,16.06,41.69,,Godkendt,,44555.54815,
12/25/2021 12:42:00 PM,6893,366.73,,57197,0,0,25.63,16.06,41.69,,Godkendt,,44555.54815,
